id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
bK16N56L,3757572,       (2016 NL56),2016 NL56,,,Y,Y,19.597,,,,JPL 7,2457582.5,57582,20160713,J2000,0.600960906,1.378302579,0.549996613,4.517029536,3.194335276,83.44213601,264.7450701,2.206608545,0.609098066,2457738.887,20161216.39,591.0378309,1.618173391,0.00652892,2.540859796,0.17256,0.075969,0.22158,0.47462,23.227,5.1667,20.907,0.12162,0.050358,30.193,48.865,APO,0.52833
bK16O01K,3756758,       (2016 OK1),2016 OK1,,,Y,Y,20,,,,24,2459000.5,59000,20200531,J2000,0.601456763,2.173071975,0.866063139,13.739803,247.3307777,139.3027794,37.61953637,3.480080811,0.307675495,2458878.23,20200129.73,1170.063935,3.203460466,0.0212014,8.250948838,2.83E-06,1.47E-05,3.03E-07,4.58E-05,8.15E-05,7.09E-05,0.0040546,2.36E-05,3.13E-06,0.011936,0.011885,APO,0.40576
bK16O05P,3757573,       (2016 OP5),2016 OP5,,,Y,Y,20.8,,,,JPL 22,2459000.5,59000,20200531,J2000,0.45209346,1.615059958,0.884901913,8.235230015,79.55523834,290.9470054,290.4577287,2.345218003,0.480198832,2459145.32,20201022.82,749.6894539,2.052537861,0.0457114,17.78950554,5.12E-08,2.00E-08,7.39E-08,9.12E-06,3.88E-05,4.15E-05,1.14E-05,2.91E-08,8.94E-09,2.60E-05,1.40E-05,APO,0.4905
bK16P08F,3756949,       (2016 PF8),2016 PF8,,,Y,Y,21.3,,,,10,2459000.5,59000,20200531,J2000,0.562890109,1.129848242,0.493867842,5.675242317,109.647169,79.13989985,126.8586498,1.765828642,0.8206801,2458845.923,20191228.42,438.6605693,1.200987185,0.024609,9.57708453,6.51E-08,5.54E-09,7.30E-08,5.51E-06,5.34E-05,4.60E-05,3.21E-05,8.66E-09,6.04E-09,3.85E-05,3.23E-06,APO,0.67316
bK16P08R,3757001,       (2016 PR8),2016 PR8,,,Y,Y,18.8,,,,58,2459000.5,59000,20200531,J2000,0.67726955,2.83934401,0.916342771,16.33719568,97.63784582,312.3718079,267.6021232,4.76234525,0.206004664,2459449.023,20210822.52,1747.533251,4.784485288,0.0466868,18.16910196,3.30E-06,2.62E-05,9.13E-07,5.71E-05,6.20E-05,6.02E-05,0.0037136,4.39E-05,2.85E-06,0.024232,0.024176,APO,0.43328
bK16P38N,3757288,       (2016 PN38),2016 PN38,,,Y,Y,21.2,,,,22,2459000.5,59000,20200531,J2000,0.616740977,2.463441697,0.944136258,3.576694726,343.5812471,56.47257786,333.1104119,3.982747135,0.254912212,2459105.986,20200913.49,1412.250896,3.866532228,0.0254594,9.908034698,7.90E-06,5.25E-05,6.59E-07,4.09E-05,0.00011078,6.67E-05,0.010369,8.49E-05,8.15E-06,0.044048,0.04516,APO,0.43608
bK16P38R,3757294,       (2016 PR38),2016 PR38,,,Y,Y,22,,,,25,2459000.5,59000,20200531,J2000,0.428188573,1.657000487,0.947491813,4.70067333,176.7739197,225.4262555,243.6427709,2.366509161,0.462083137,2459252.31,20210206.81,779.0805837,2.133006389,0.0138868,5.404325956,6.51E-06,1.76E-05,7.13E-07,5.93E-05,6.57E-05,4.99E-05,0.0096582,2.51E-05,7.36E-06,0.024915,0.012416,APO,0.42293
bK16P39O,3757396,       (2016 PO39),2016 PO39,,,Y,Y,19.3,,,,11,2459000.5,59000,20200531,J2000,0.520547959,1.844364478,0.884284314,33.13873974,335.9705164,218.9716197,257.536815,2.804444643,0.393490227,2459260.896,20210215.4,914.8893052,2.504830404,0.0298727,11.62555866,3.14E-06,7.50E-06,9.28E-06,0.00015407,4.82E-05,0.00048475,0.0035202,1.14E-05,2.40E-06,0.010528,0.0055792,APO,0.60204
bK16P39Q,3757398,       (2016 PQ39),2016 PQ39,,,Y,Y,21.1,,,,13,2459000.5,59000,20200531,J2000,0.536087959,1.662979633,0.771476275,7.849250205,18.22995895,53.78007854,231.2764569,2.55448299,0.459593289,2459280.581,20210307.08,783.3012546,2.144561957,0.0363635,14.1515833,2.13E-07,1.77E-07,3.09E-07,1.86E-05,0.00019056,0.00016949,7.18E-05,2.72E-07,7.35E-08,0.00019525,0.00012522,APO,0.3249
bK16P39Z,3757411,       (2016 PZ39),2016 PZ39,,,Y,Y,19.4,,,,8,2459000.5,59000,20200531,J2000,0.786242845,2.268348355,0.48487569,4.241670235,79.74537262,118.2456955,61.52353188,4.05182102,0.288495769,2458787.244,20191030.74,1247.851925,3.416432374,0.024307,9.45955519,9.97E-06,7.24E-05,7.26E-06,4.43E-05,0.0003384,0.0002382,0.02041,0.00012928,1.38E-05,0.060541,0.059721,APO,0.32248
bK16Q44J,3758257,       (2016 QJ44),2016 QJ44,,,Y,Y,20,,,,17,2459000.5,59000,20200531,J2000,0.317416705,1.38237274,0.943584541,10.44899996,323.0909484,160.5081863,350.3795532,1.82116094,0.606409969,2459016.365,20200615.86,593.6577868,1.625346439,0.0280137,10.90209163,2.25E-06,6.12E-06,2.52E-06,6.71E-05,0.00011875,0.0004821,0.0045822,8.06E-06,4.03E-06,0.0076616,0.0039429,APO,0.50499
bK16Q45C,3758274,       (2016 QC45),2016 QC45,,,Y,Y,21.8,,,,8,2459000.5,59000,20200531,J2000,0.667970558,2.647015599,0.878887112,24.21424223,331.1937176,310.1293372,323.8928106,4.415144086,0.228859699,2459158.27,20201104.77,1573.016137,4.306683468,0.0107132,4.169256044,0.00015176,0.001167,1.43E-05,0.0033696,0.00060725,0.00089963,0.21504,0.0019465,0.00015135,1.0439,1.0403,APO,0.4251
bK16Q45E,3758270,       (2016 QE45),2016 QE45,,,Y,Y,21.7,,,,12,2459000.5,59000,20200531,J2000,0.526009971,1.254110681,0.594435958,4.859446944,18.98767831,95.68825124,169.4398146,1.913785405,0.701778847,2458759.057,20191002.56,512.9821189,1.404468498,0.00630893,2.455246288,5.73E-05,7.12E-05,3.81E-05,0.00059089,0.00079618,0.001465,0.07432,0.00010866,5.98E-05,0.08534,0.043687,APO,0.48623
bK16R01N,3758927,       (2016 RN1),2016 RN1,,,Y,Y,21,,,,16,2459000.5,59000,20200531,J2000,0.275047566,1.310230477,0.949854774,25.28532729,188.6181685,20.46897354,277.3453495,1.670606181,0.657177261,2459126.272,20201003.77,547.7974078,1.499787564,0.0349143,13.58759813,1.60E-07,1.93E-08,2.16E-07,1.32E-05,4.06E-05,0.00014975,0.00013455,2.46E-08,1.45E-08,0.00020474,1.21E-05,APO,0.45451
bK16R01T,3758926,       (2016 RT1),2016 RT1,,,Y,Y,21.9,,,,10,2459000.5,59000,20200531,J2000,0.111372404,0.960260467,0.853313951,30.57614015,343.8097065,145.0680269,214.5256313,1.067206984,1.047419124,2459139.388,20201016.89,343.7019545,0.941004667,0.0360845,14.04300487,5.15E-07,3.19E-07,3.15E-07,0.00033934,4.51E-05,0.00018619,0.00046355,3.55E-07,5.22E-07,0.00051134,0.00017126,ATE,0.54255
bK16S01J,3759716,       (2016 SJ1),2016 SJ1,,,Y,Y,22,,,,19,2459000.5,59000,20200531,J2000,0.701067769,2.757670343,0.824356548,6.745303973,43.0015242,34.65082918,271.3820668,4.690984138,0.215223927,2459412.248,20210716.75,1672.676478,4.579538613,0.0377766,14.70151942,7.17E-06,7.84E-05,3.69E-06,0.00060493,0.0041823,0.0043083,0.012234,0.0001334,9.18E-06,0.074408,0.071351,APO,0.43671
bK16T17Z,3760537,       (2016 TZ17),2016 TZ17,,,Y,Y,21.2,,,,23,2459000.5,59000,20200531,J2000,0.622068824,2.70305524,1.021568845,3.992735259,308.9867121,31.89204476,300.5660166,4.384541636,0.221779649,2459268.487,20210222.99,1623.232796,4.444169188,0.0308526,12.00690634,3.80E-06,2.70E-05,1.08E-07,1.41E-05,0.00011608,0.00010477,0.0045243,4.38E-05,3.32E-06,0.024412,0.024299,AMO,0.45709
bK16T18J,3760585,       (2016 TJ18),2016 TJ18,,,Y,Y,20.5,,,,14,2459000.5,59000,20200531,J2000,0.582309595,2.409155085,1.006280962,17.70669027,44.95942411,348.9891146,347.5937919,3.812029208,0.263576652,2459047.569,20200717.07,1365.826591,3.739429406,0.0219732,8.551310244,2.15E-05,0.00013057,2.80E-06,0.00037812,0.00023289,0.00019316,0.027808,0.00020661,2.14E-05,0.10933,0.11104,APO,0.54625
bK16T54R,3760684,       (2016 TR54),2016 TR54,,,Y,Y,21.9,,,,13,2459000.5,59000,20200531,J2000,0.449888213,0.974907936,0.536308347,7.611247199,101.6955076,108.998407,70.47752561,1.413507525,1.023902646,2458931.668,20200323.17,351.5959269,0.962617185,0.0189974,7.393218158,1.09E-06,9.01E-08,1.11E-06,9.66E-06,0.00011621,8.58E-05,0.00012201,1.31E-07,1.42E-07,0.00012057,4.87E-05,ATE,0.68684
bK16T55H,3760884,       (2016 TH55),2016 TH55,,,Y,Y,20.9,,,,JPL 12,2457674.5,57674,20161013,J2000,0.673842247,1.623643543,0.52956393,39.84120324,206.8515231,284.5935115,332.5046563,2.717723156,0.476395927,2457732.215,20161209.72,755.6739677,2.068922567,0.0453622,17.65360737,0.0016903,0.0086358,7.22E-05,0.094764,0.0096173,0.10901,0.25796,0.014455,0.0038008,0.08101,6.0289,APO,0.31992
bK16T57A,3761034,       (2016 TA57),2016 TA57,,,Y,Y,20.8,,,,JPL 8,2457676.5,57676,20161015,J2000,0.541416821,0.89904851,0.412288523,30.00086006,33.59707829,129.2271446,274.129839,1.385808496,1.156190471,2457750.77,20161228.27,311.3673819,0.852477432,0.0172915,6.729333055,0.00059584,0.00045747,0.0003259,0.061029,0.0074242,0.018877,0.12541,0.00070515,0.00088247,0.051783,0.23765,ATE,0.35719
bK16U25Z,3761480,       (2016 UZ25),2016 UZ25,,,Y,Y,21.6,,,,21,2459000.5,59000,20200531,J2000,0.794536514,2.491955986,0.512005963,3.814707431,32.5278283,114.3102162,312.4048263,4.471906009,0.25054949,2459190.463,20201206.96,1436.84188,3.933858671,0.0216245,8.415606665,4.55E-05,0.00045884,1.91E-05,0.00032175,0.00017081,0.00011233,0.085923,0.0008234,6.92E-05,0.39541,0.39684,APO,0.49002
bK16U31J,3761549,       (2016 UJ31),2016 UJ31,,,Y,Y,19.5,,,,11,2459000.5,59000,20200531,J2000,0.328829424,1.479628586,0.993083171,30.28196523,348.6084482,5.112322494,16.15228178,1.966174002,0.547614582,2458971.004,20200501.5,657.3966652,1.799853977,0.0119624,4.655407208,9.35E-08,4.99E-08,1.38E-07,3.32E-05,4.13E-05,7.23E-05,5.28E-05,6.64E-08,2.77E-08,9.51E-05,3.33E-05,APO,0.5068
bK16U40W,3761740,       (2016 UW40),2016 UW40,,,Y,Y,21.8,,,,8,2459000.5,59000,20200531,J2000,0.300540267,1.334447843,0.933392532,14.51471985,43.74717996,244.518479,180.404391,1.735503155,0.639369136,2459281.395,20210307.9,563.0550177,1.541560623,0.0470734,18.31955508,5.76E-08,1.09E-08,8.10E-08,5.89E-06,1.59E-05,2.40E-05,1.81E-05,1.42E-08,7.84E-09,2.94E-05,6.91E-06,APO,0.54845
bK16UA1F,3762886,       (2016 UF101),2016 UF101,,,Y,Y,21.8,,,,20,2459000.5,59000,20200531,J2000,0.633014181,2.685162879,0.985416699,10.13948166,317.1506624,18.53072153,303.1785548,4.384909058,0.224000053,2459254.167,20210208.67,1607.142473,4.400116286,0.00631226,2.456542224,3.23E-05,0.00025196,5.87E-06,0.00022483,0.0016202,0.0023333,0.043044,0.00041146,3.15E-05,0.22786,0.22621,APO,0.51373
bK16V01C,3763276,       (2016 VC1),2016 VC1,,,Y,Y,21.7,,,,19,2459000.5,59000,20200531,J2000,0.687481015,2.285890499,0.714384179,13.40044719,245.7277177,241.3912769,355.3353328,3.857396819,0.285181231,2459016.857,20200616.36,1262.355163,3.456140078,0.035823,13.94123691,2.28E-06,1.68E-05,2.52E-07,4.76E-05,3.48E-05,9.17E-05,0.0038921,2.84E-05,3.14E-06,0.013828,0.013916,APO,0.31957
bK16V05S,3763621,       (2016 VS5),2016 VS5,,,Y,Y,19.8,,,,32,2459000.5,59000,20200531,J2000,0.406660694,1.671952334,0.992035037,14.89133128,203.2560819,320.5043254,190.5772509,2.35186963,0.455898577,2459372.124,20210606.62,789.6493179,2.161942006,0.0491381,19.12307438,3.78E-08,4.58E-08,7.43E-08,7.04E-06,2.14E-05,2.98E-05,3.01E-05,6.44E-08,1.87E-08,8.08E-05,3.24E-05,APO,0.58843
bK16W01J,3763951,       (2016 WJ1),2016 WJ1,,,Y,Y,21.3,,,,61,2459000.5,59000,20200531,J2000,0.503102517,1.339687052,0.665687124,2.889438461,82.04676311,87.66328574,48.21312098,2.01368698,0.635622166,2458924.648,20200316.15,566.3742067,1.550648067,0.000323133,0.12575367,4.96E-08,7.48E-09,6.69E-08,3.56E-06,1.95E-05,2.06E-05,7.34E-06,1.12E-08,5.32E-09,1.10E-05,4.74E-06,APO,0.41085
bK16W07J,3764797,       (2016 WJ7),2016 WJ7,,,Y,Y,21.6,,,,12,2459000.5,59000,20200531,J2000,0.541016678,1.955662432,0.89761644,4.974536722,303.1313356,214.1823363,68.802784,3.013708423,0.360382119,2458809.584,20191122.08,998.9396843,2.734947801,0.0100761,3.921315837,1.19E-05,4.66E-05,1.93E-06,8.78E-05,0.00022504,0.00026744,0.015345,7.18E-05,1.29E-05,0.035757,0.035706,APO,0.6444
bK16W09F,3764848,       (2016 WF9),2016 WF9,,,Y,Y,20.3,,,,23,2459000.5,59000,20200531,J2000,0.662866627,2.861344679,0.964654782,15.14258184,125.1909068,342.6330186,246.4979613,4.758034576,0.203633305,2459557.884,20211209.38,1767.883699,4.840201776,0.00181611,0.706775529,2.36E-06,1.77E-05,8.03E-07,3.35E-05,5.97E-05,2.82E-05,0.0023308,2.94E-05,1.89E-06,0.016616,0.016397,APO,0.54103
bK16W09G,3764847,       (2016 WG9),2016 WG9,,,Y,Y,21.1,,,,8,2459000.5,59000,20200531,J2000,0.641879841,2.343449407,0.839236474,5.776528424,122.4952745,219.6990493,12.96692924,3.84766234,0.274739245,2458953.303,20200413.8,1310.333366,3.587497236,0.0283138,11.01888155,3.11E-05,0.00017963,8.44E-06,0.00018497,0.00050614,0.00054238,0.043006,0.00029493,3.16E-05,0.15111,0.15066,APO,0.67232
bK16W09W,3764863,       (2016 WW9),2016 WW9,,,Y,Y,19,,,,17,2459000.5,59000,20200531,J2000,0.689283823,2.835392822,0.881002419,21.48524582,295.1299319,218.574775,251.886816,4.789783224,0.206435423,2459524.214,20211105.71,1743.886759,4.774501735,0.013011,5.06349087,3.90E-06,3.42E-05,5.32E-07,5.95E-05,6.83E-05,7.19E-05,0.0045517,5.78E-05,3.74E-06,0.031535,0.031586,APO,0.47969
bK16X00M,3765022,       (2016 XM),2016 XM,,,Y,Y,20,,,,14,2459000.5,59000,20200531,J2000,0.488652996,1.871665876,0.957070738,14.55558355,22.32353187,140.5909963,100.0706999,2.786261014,0.384912124,2458740.517,20190914.02,935.2784125,2.560652738,0.024551,9.55451267,3.59E-06,1.30E-05,1.18E-07,6.94E-05,0.00011756,9.06E-05,0.0047661,1.93E-05,4.00E-06,0.0096784,0.0097273,APO,0.50785
bK16X01G,3765532,       (2016 XG1),2016 XG1,,,Y,Y,21.9,,,,JPL 4,2457743.5,57743,20161221,J2000,0.768444182,1.419927888,0.328792563,10.30020119,62.4002603,224.7647435,61.52025797,2.511063213,0.582511683,2457637.888,20160906.39,618.0133555,1.692028352,0.0387668,15.08687556,0.0019567,0.0051855,0.0015776,0.056636,0.028232,0.058526,0.40695,0.0091702,0.0031909,0.12011,3.3854,APO,0.56507
bK16X02A,3765642,       (2016 XA2),2016 XA2,,,Y,Y,21.6,,,,JPL 14,2457733.5,57733,20161211,J2000,0.751184552,2.05656788,0.511705858,7.026831225,263.0427408,276.3712226,341.0669648,3.601429903,0.334186961,2457790.154,20170205.65,1077.241311,2.949325972,0.00102678,0.399591973,0.00068505,0.0041984,0.00036426,0.0085621,0.0088814,0.017032,0.065253,0.0073522,0.0010234,0.021772,3.2987,APO,0.52749
bK16X02H,3765646,       (2016 XH2),2016 XH2,,,Y,Y,21.2,,,,39,2459000.5,59000,20200531,J2000,0.387139354,1.672384562,1.024938683,0.88170369,221.2114539,305.0512301,172.0989641,2.31983044,0.455721847,2458622.86,20190519.36,789.9555443,2.162780409,0.0342953,13.3467019,5.08E-08,4.99E-08,6.69E-08,2.19E-06,0.00014638,0.00014727,2.74E-05,6.92E-08,2.04E-08,4.36E-05,3.53E-05,AMO,0.4966
bK16X17W,3765661,       (2016 XW17),2016 XW17,,,Y,Y,20.4,,,,18,2459000.5,59000,20200531,J2000,0.759430309,2.659333879,0.639755129,11.37202994,267.4189597,283.1796289,272.5499795,4.678912629,0.227271393,2459385.282,20210619.78,1584.009298,4.336781103,0.0168007,6.538328419,2.01E-05,0.00021791,1.41E-06,0.00027653,0.00019464,0.00056165,0.033351,0.00038339,2.79E-05,0.19404,0.19469,APO,0.43452
bK16X18C,3765705,       (2016 XC18),2016 XC18,,,Y,Y,21.9,,,,JPL 8,2457733.5,57733,20161211,J2000,0.669565618,2.049117694,0.677098939,8.928941651,64.68347696,279.7393164,19.89451658,3.42113645,0.336011173,2457674.292,20161012.79,1071.392945,2.933314017,0.00712324,2.772151311,0.0010684,0.0059505,0.00022342,0.011435,0.003883,0.010406,0.097101,0.0099347,0.0014636,0.031078,4.6669,APO,0.41417
bK16X23M,3766015,       (2016 XM23),2016 XM23,,,Y,Y,21.9,,,,6,2459000.5,59000,20200531,J2000,0.340153673,1.224384334,0.807905506,26.15517858,64.18715553,247.4086358,279.451037,1.640863162,0.72749067,2459111.222,20200918.72,494.8517073,1.354830136,0.0464635,18.0822003,0.0001444,0.00032406,8.36E-05,0.010845,0.0027471,0.022112,0.40998,0.00043429,0.00028882,0.60751,0.19646,APO,0.67518
bK16X23O,3766033,       (2016 XO23),2016 XO23,,,Y,Y,20.8,,,,JPL 26,2459000.5,59000,20200531,J2000,0.619755637,2.102201396,0.799350231,4.358556831,237.7251162,299.41994,29.05539214,3.405052562,0.323364689,2458910.647,20200302.15,1113.294099,3.048033126,0.00346736,1.349392491,2.48E-08,1.33E-08,5.32E-08,1.31E-05,0.00018554,0.00018525,2.80E-06,2.15E-08,3.06E-09,8.34E-06,1.05E-05,APO,0.54812
bK16X23P,3766032,       (2016 XP23),2016 XP23,,,Y,Y,19.8,,,,9,2459000.5,59000,20200531,J2000,0.645002399,2.461073807,0.873675298,37.9366712,38.02045594,319.392882,337.5165887,4.048472315,0.255280191,2459088.573,20200827.07,1410.215176,3.860958731,0.0246862,9.607128454,0.00064718,0.004577,3.46E-05,0.010277,0.0088175,0.021971,0.94516,0.0075292,0.00071214,3.9481,3.934,APO,0.55145
bK16Y00Z,3766075,       (2016 YZ),2016 YZ,,,Y,Y,21.4,,,,10,2459000.5,59000,20200531,J2000,0.394992782,1.645138722,0.995320802,12.28094268,324.777657,188.5860946,202.6200691,2.294956642,0.467089696,2459337.437,20210502.94,770.729911,2.110143494,0.0106398,4.140690966,9.06E-08,9.89E-08,1.03E-07,9.01E-06,1.92E-05,4.87E-05,6.78E-05,1.38E-07,4.21E-08,0.00017548,6.95E-05,APO,0.49789
bK16Y07W,3766160,       (2016 YW7),2016 YW7,,,Y,Y,20.5,,,,17,2459000.5,59000,20200531,J2000,0.449023207,1.071693025,0.590477986,16.31972322,223.9892032,80.98388024,142.6778573,1.552908064,0.888379376,2458839.895,20191222.4,405.2322801,1.109465517,0.0353706,13.7651764,1.68E-06,4.39E-07,1.67E-06,5.54E-05,0.00016304,0.00014106,0.00054803,6.37E-07,5.46E-07,0.00052075,0.0002492,APO,0.64101
bK16Y08T,3766185,       (2016 YT8),2016 YT8,,,Y,Y,20.4,,,,21,2459000.5,59000,20200531,J2000,0.626338785,1.996576429,0.746043174,9.099165263,75.56064654,121.1238023,48.35759513,3.247109684,0.349361597,2458862.083,20200113.58,1030.450979,2.821221025,0.0345003,13.42648175,8.85E-06,3.86E-05,3.28E-06,0.00019604,0.00026656,0.00013361,0.011786,6.28E-05,1.01E-05,0.029721,0.029897,APO,0.43577
bK16Y11B,3766238,       (2016 YB11),2016 YB11,,,Y,Y,21.6,,,,JPL 7,2457755.5,57755,20170102,J2000,0.529894181,1.906326672,0.896175261,14.51597452,77.21872887,304.2080224,22.18740802,2.916478084,0.374462289,2457696.249,20161103.75,961.3785176,2.632110931,0.0426979,16.61674174,0.00090371,0.0037909,6.64E-05,0.012797,0.01063,0.029169,0.077109,0.0057997,0.001117,0.029214,2.8677,APO,0.38003
bK17A03E,3766294,       (2017 AE3),2017 AE3,,,Y,Y,21.8,,,,9,2459000.5,59000,20200531,J2000,0.639521798,1.842003634,0.664002158,9.494060876,269.403464,107.5434058,150.2749542,3.020005111,0.394246957,2458619.33,20190515.83,913.1332373,2.500022552,0.0212766,8.280214422,0.00029546,0.0012897,7.93E-05,0.0033719,0.0023047,0.0027605,0.54276,0.0021145,0.00041406,0.97637,0.95903,APO,0.31218
bK17A04M,3766338,       (2017 AM4),2017 AM4,,,Y,Y,19.1,,,,32,2459000.5,59000,20200531,J2000,0.268922069,1.419637849,1.037865902,60.27738621,129.0816648,176.5621123,168.2360331,1.801409797,0.582690207,2458711.777,20190816.28,617.8240091,1.69150995,0.0237488,9.242320496,1.00E-07,1.07E-08,1.42E-07,2.07E-05,5.52E-06,1.22E-05,1.47E-05,1.35E-08,6.57E-09,2.44E-05,6.96E-06,AMO,0.44895
bK17A13Y,3766463,       (2017 AY13),2017 AY13,,,Y,Y,21.5,,,,9,2459000.5,59000,20200531,J2000,0.556530782,1.959815959,0.869118051,5.74217012,181.9349665,224.2713459,106.0314143,3.050513867,0.359237065,2458705.343,20190809.84,1002.123766,2.743665341,0.0118773,4.622288841,1.39E-05,5.57E-05,2.61E-06,0.00010196,0.00039242,0.00039841,0.020053,8.67E-05,1.53E-05,0.043234,0.042735,APO,0.43862
bK17A19N,3766499,       (2017 AN19),2017 AN19,,,Y,Y,19.7,,,,15,2459000.5,59000,20200531,J2000,0.368784537,1.495170626,0.943774819,19.77096929,281.337083,329.3163328,205.0789199,2.046566433,0.539098272,2459287.871,20210314.37,667.7817735,1.828286854,0.0327756,12.75528025,1.06E-07,5.83E-08,1.46E-07,3.00E-05,4.79E-05,5.96E-05,2.88E-05,7.99E-08,3.16E-08,6.02E-05,3.91E-05,APO,0.65382
bK17A19Q,3766497,       (2017 AQ19),2017 AQ19,,,Y,Y,20.8,,,,15,2459000.5,59000,20200531,J2000,0.482703039,1.864835098,0.964673529,9.448212573,169.3952927,359.4463303,100.5969867,2.764996666,0.387028924,2458740.579,20190914.08,930.1630391,2.546647609,0.0284811,11.08398969,2.29E-06,8.25E-06,4.16E-08,2.99E-05,5.04E-05,2.06E-05,0.0030467,1.22E-05,2.57E-06,0.0061478,0.0061702,APO,0.38062
bK17A21B,3766655,       (2017 AB21),2017 AB21,,,Y,Y,20.729,,,,JPL 5,2457757.5,57757,20170104,J2000,0.516871427,1.750634503,0.84578155,10.56415728,28.35092618,312.3996425,66.28073498,2.655487456,0.425511056,2457601.733,20160801.23,846.0414723,2.316335311,0.0226305,8.807111685,1.3233,3.2619,0.74226,7.5732,109.67,28.757,284.61,4.9479,1.1893,233.63,2364.6,APO,0.61476
bK17A21G,3766660,       (2017 AG21),2017 AG21,,,Y,Y,20.931,,,,JPL 3,2457759.5,57759,20170106,J2000,0.112745549,1.080209607,0.958420781,12.99102458,20.221165,15.01444575,56.22277116,1.201998433,0.877893879,2457695.457,20161102.96,410.0723434,1.122716888,0.0361342,14.06234661,0.46149,0.49572,0.059303,41.777,15.381,38.266,32.172,0.5516,0.60431,8.4676,282.28,APO,0.43006
bK17B03F,3766608,       (2017 BF3),2017 BF3,,,Y,Y,20.8,,,,14,2459000.5,59000,20200531,J2000,0.607087686,2.011001105,0.790147098,6.597602121,245.2327073,128.1907093,87.11987261,3.231855111,0.345609451,2458748.424,20190921.92,1041.638181,2.851849915,0.0183554,7.143371018,2.73E-08,2.17E-08,5.91E-08,1.13E-05,0.00010209,0.0001015,7.98E-06,3.49E-08,5.60E-09,1.96E-05,1.69E-05,APO,0.65113
bK17B03L,3766635,       (2017 BL3),2017 BL3,,,Y,Y,20.4,,,,27,2459000.5,59000,20200531,J2000,0.692119592,1.614524042,0.49708032,12.27341768,350.1543482,254.1928829,193.2228277,2.731967763,0.480437943,2459347.636,20210513.14,749.3163372,2.051516323,0.0075884,2.953177628,6.40E-07,1.10E-07,1.01E-06,2.51E-05,0.00014197,0.0001286,5.52E-05,1.87E-07,4.93E-08,0.00014994,7.68E-05,APO,0.37267
bK17B05P,3766964,       (2017 BP5),2017 BP5,,,Y,Y,20.3,,,,17,2459000.5,59000,20200531,J2000,0.722830409,1.56465675,0.433675272,22.29962082,251.7821295,70.94288827,301.6439714,2.695638228,0.503588098,2459116.38,20200923.88,714.8699538,1.957207266,0.00278683,1.084550631,6.55E-07,3.69E-08,1.03E-06,4.34E-05,2.88E-05,0.00010326,2.26E-05,6.36E-08,1.78E-08,4.82E-05,2.53E-05,APO,0.53279
bK17B06Q,3767007,       (2017 BQ6),2017 BQ6,,,Y,Y,21.4,,,,28,2459000.5,59000,20200531,J2000,0.530587127,1.947479912,0.91417214,9.000936507,133.0130664,43.58836967,67.86813059,2.980787683,0.362655772,2458813.358,20191125.86,992.6768794,2.717801176,0.0128941,5.017996897,1.75E-06,6.87E-06,2.13E-07,1.33E-05,4.80E-06,2.37E-05,0.0022536,1.05E-05,1.92E-06,0.0052232,0.005256,APO,0.34553
bK17B29D,3767037,       (2017 BD29),2017 BD29,,,Y,Y,21.7,,,,41,2459000.5,59000,20200531,J2000,0.305666902,0.936358952,0.650145011,7.525647039,80.68835166,267.5092467,4.67311517,1.222572892,1.087778633,2458996.204,20200526.7,330.9496888,0.906090866,0.0486278,18.92448093,5.58E-07,1.28E-07,6.11E-07,8.21E-06,6.59E-05,5.19E-05,0.00020122,1.67E-07,2.23E-07,0.00018411,6.79E-05,ATE,0.48817
bK17B31P,3767248,       (2017 BP31),2017 BP31,,,Y,Y,19.8,,,,JPL 50,2459000.5,59000,20200531,J2000,0.698519545,2.115938068,0.637913971,1.607853355,48.39835634,202.7240701,6.313472634,3.593962164,0.320220879,2458980.784,20200511.28,1124.224006,3.077957581,0.0240711,9.367749987,1.77E-07,2.26E-08,3.69E-07,3.40E-06,0.00051909,0.00052094,6.68E-06,3.85E-08,5.14E-09,2.06E-05,1.80E-05,APO,0.47675
